up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
6775,51497,0.601177110131155,1.0
6794,6794,0.6461658571413879,1.0
7001,894,0.6277830726812087,1.0
7001,2697,0.5135779382800847,1.0
7001,7001,0.5700116612620497,1.0
7035,6277,0.2491312073555385,1.0
7035,7035,0.3816232580122326,1.0
7039,2353,0.45354019381020966,1.0
7039,3569,0.34198313873602454,1.0
7097,925,0.7254166929498755,1.0
7097,3458,0.7345174546761376,1.0
7097,4049,0.7208335565294706,1.0
7097,7097,0.5512903233494123,1.0
7124,133,0.6144696253645737,1.0
7124,285,0.6337016360848076,1.0
7124,329,0.6526183097137651,1.0
7124,355,0.30602029750889986,1.0
7124,367,0.6334597363306598,1.0
7124,718,0.368800058108965,1.0
7124,842,0.6373823383434498,1.0
7124,857,0.45098700804826314,1.0
7124,959,0.893085979350579,1.0
7124,965,0.3450293559684883,1.0
7124,1003,0.894632090330626,1.0
7124,1154,0.7534479895673983,1.0
7124,1230,0.6206913007792104,1.0
7124,1232,0.9028102043153696,1.0
7124,1545,0.7161498111557869,1.0
7124,1604,0.6095069427611389,1.0
7124,1673,0.6223370799003243,1.0
7124,1958,0.4378098579420275,1.0
7124,2357,0.5545810835588589,1.0
7124,2520,0.9059920285202208,1.0
7124,2523,0.7761338241735447,1.0
7124,2919,0.625354513892773,1.0
7124,3371,0.4857439513753869,1.0
7124,3487,0.5543017881547324,1.0
7124,3552,0.8004293576272702,1.0
7124,3577,0.8477405187979186,1.0
7124,3579,0.7995050405184997,1.0
7124,3659,0.8874245182651672,1.0
7124,3949,0.434353697809136,1.0
7124,4322,0.7212550241751591,1.0
7124,4323,0.7040231951436233,1.0
7124,4583,0.4456017169853809,1.0
7124,4688,0.6069809429054189,1.0
7124,4793,0.9211100037260533,1.0
7124,4843,0.7479552889794583,1.0
7124,4953,0.4655326777239708,1.0
7124,5055,0.7439311325678951,1.0
7124,5270,0.41148143438677637,1.0
7124,5321,0.7024842438595813,1.0
7124,5328,0.8097144700776078,1.0
7124,5594,0.6263972559716099,1.0
7124,5657,0.624067450073606,1.0
7124,5747,0.476362339714772,1.0
7124,5966,0.7447237670097063,1.0
7124,5970,0.7315262310806108,1.0
7124,6120,0.6280038352640982,1.0
7124,6364,0.8406713955977901,1.0
7124,6373,0.7561292763958367,1.0
7124,6374,0.8067302829437869,1.0
7124,6416,0.6938041843244352,1.0
7124,7015,0.6981475858631145,1.0
7124,7039,0.7671027638546731,1.0
7124,7294,0.4799750510153193,1.0
7124,7498,0.6497710957559433,1.0
7124,7515,0.6531436830060793,1.0
7124,9076,0.7474746886323207,1.0
7124,9966,0.7090400082008222,1.0
7124,10019,0.6228048289343493,1.0
7124,10403,0.3437443782846213,1.0
7124,54808,0.855899561691482,1.0
7124,64127,0.9021988616922427,1.0
7157,387,0.5071506630733135,1.0
7157,604,0.6017292588964018,1.0
7157,1643,0.13389888361468932,1.0
7157,2321,0.5913347133541673,1.0
7157,2642,0.4940240731234126,1.0
7157,3428,0.46121894206949143,1.0
7157,3569,0.5062816233686375,1.0
7157,3725,0.5499244262552575,1.0
7157,4255,0.47608233679675865,1.0
7157,5663,0.7496830890017316,1.0
7157,5955,0.4586824645136769,1.0
7157,7376,0.5933326611480317,1.0
7157,23411,0.5546760883276489,1.0
7157,27244,0.2645521218184365,1.0
7157,64393,0.24573988193559376,1.0
7249,4968,0.528309878430922,1.0
7416,959,0.6991539785494493,1.0
7422,595,0.19391592494461463,1.0
7422,857,0.4426033666497958,1.0
7422,1385,0.6877622546668205,1.0
7422,1604,0.5994442625631081,1.0
7422,1827,0.38843698926717507,1.0
7422,2113,0.6832940585206176,1.0
7422,2185,0.7617039675842007,1.0
7422,2324,0.6587640298288998,1.0
7422,2521,0.44506460010642135,1.0
7422,5054,0.4266949258571622,1.0
7422,5228,0.5636064045798619,1.0
7422,5879,0.3071676073621108,1.0
7422,6347,0.6093067164679756,1.0
7422,6696,0.4590974992862452,1.0
7422,7010,0.5085130172432083,1.0
7422,7852,0.662471596895646,1.0
7422,22915,0.40859955571130385,1.0
7474,5599,0.4629177191162366,1.0
7490,54361,0.622891064180346,1.0
8772,841,0.4763032865750616,1.0
8837,3162,0.6167653011167692,1.0
8841,9611,0.35353962808301553,1.0
8841,9612,0.3300271511904176,1.0
9232,2247,0.5182149759013649,1.0
9232,4609,0.3429888660240135,1.0
9232,7157,0.3246508061578073,1.0
9308,3569,0.3609234256230349,1.0
9308,3576,0.6183639129239682,1.0
10165,10165,0.6406113236021641,1.0
11004,11004,0.4841939190349828,1.0
11019,8292,0.3217257983877009,1.0
11186,6788,0.4933031732423524,1.0
11200,1869,0.5846906040807733,1.0
23038,207,0.32789637025980206,1.0
23038,959,0.43393903299617126,1.0
23038,967,0.3486234698856713,1.0
23038,1666,0.5536978005475874,1.0
23038,4846,0.5728507871834982,1.0
23038,5031,0.4028707844049664,1.0
23038,27163,0.5292148298003495,1.0
25805,6046,0.422810686714771,1.0
25913,472,0.49009691281724327,1.0
29110,3665,0.5954582049805222,1.0
51135,3654,0.45576274372267,1.0
51176,51176,0.5949551152115307,1.0
57822,2261,0.4429129832981553,1.0
100,100,0.4900852231931143,0.7
3458,941,0.6288476539009965,0.7
7124,1956,0.6366539312655699,0.7
183,52,0.49651287809588746,0.5
183,3265,0.39990486030407485,0.5
207,208,0.48380703157426824,0.5
207,596,0.4438956227323311,0.5
207,6774,0.3062711430671867,0.5
207,23209,0.47393062545275,0.5
259,259,0.4469364160496567,0.5
259,7124,0.31053244781556644,0.5
283,207,0.3289892550770074,0.5
283,7077,0.7174596366896353,0.5
329,331,0.36391818107561463,0.5
329,836,0.43258793553328834,0.5
387,207,0.5486012090070327,0.5
387,998,0.5006024529809407,0.5
406,1407,0.5073830782537564,0.5
406,1408,0.22362204570564642,0.5
406,8864,0.5516629195285201,0.5
468,468,0.6139787527182963,0.5
471,3569,0.6402453338745735,0.5
572,596,0.6787994643861961,0.5
581,6098,0.5519993845765327,0.5
595,4605,0.8948175404278905,0.5
595,7157,0.5694802904010611,0.5
598,596,0.5444840886240525,0.5
604,5134,0.3549193494218075,0.5
604,7157,0.38945792735682583,0.5
652,2253,0.4652664947455011,0.5
836,207,0.7234954483386622,0.5
836,598,0.6109332352581687,0.5
836,4170,0.47367847720168105,0.5
842,4790,0.4384802602657422,0.5
857,1956,0.28680752228027984,0.5
958,604,0.5852347050056144,0.5
958,3565,0.661012525155933,0.5
958,5601,0.2823739139473608,0.5
958,7157,0.3581103393249326,0.5
966,1604,0.4448001200300545,0.5
983,7465,0.6897986704038768,0.5
1017,1019,0.5272353680245312,0.5
1019,1017,0.6200039118943057,0.5
1385,207,0.36960592302243844,0.5
1385,836,0.5156606661193345,0.5
1445,2534,0.31596533828296836,0.5
1490,7422,0.4273275230385034,0.5
1493,940,0.7065641181465125,0.5
1543,1543,0.33961261599093073,0.5
1616,7157,0.5712025000618834,0.5
1956,598,0.5077551598693743,0.5
1956,2475,0.4649314894686935,0.5
1978,1977,0.34279735402106837,0.5
2065,1956,0.4792070688526563,0.5
2152,2159,0.5597525802765542,0.5
2263,2263,0.414621095540107,0.5
2309,4790,0.6286483224612647,0.5
2321,2321,0.4943084267926559,0.5
2353,7157,0.3098501364434836,0.5
2523,7422,0.6530646960822584,0.5
2597,2597,0.558847422799434,0.5
2885,1950,0.3829636601634661,0.5
2950,2950,0.6133693178121407,0.5
3065,7157,0.24689861311549854,0.5
3162,6347,0.4492491529012462,0.5
3206,2018,0.4954186940315565,0.5
3265,7157,0.3114885855804146,0.5
3329,7124,0.4958448082530831,0.5
3383,3458,0.46980808270607405,0.5
3383,7422,0.39238359112774346,0.5
3398,6929,0.4765278280603501,0.5
3458,501,0.3915713656759333,0.5
3458,947,0.6754037436548618,0.5
3458,973,0.47953629219304916,0.5
3458,999,0.562742925367488,0.5
3458,1277,0.11324367352208731,0.5
3458,1811,0.7988385399310917,0.5
3458,3674,0.4891223803280691,0.5
3458,3684,0.39347659813087976,0.5
3458,3952,0.7434321773759147,0.5
3458,5468,0.7242239777344655,0.5
3458,6346,0.758170789943512,0.5
3458,7852,0.5473901351995305,0.5
3458,8795,0.6655259061527133,0.5
3458,9524,0.11106817320239687,0.5
3458,57152,0.15336827317737872,0.5
3481,3484,0.6235816230464053,0.5
3481,3489,0.5584291112285331,0.5
3551,3383,0.40213219396361943,0.5
3553,2641,0.30348973049506633,0.5
3558,718,0.41339323568295017,0.5
3558,1392,0.493125575452126,0.5
3558,6046,0.43598937476764754,0.5
3558,6402,0.6325977348541265,0.5
3565,947,0.5701595844125582,0.5
3565,999,0.442543265852997,0.5
3565,1437,0.47189238234438813,0.5
3565,2694,0.4625078373037904,0.5
3565,3627,0.47217200213234267,0.5
3565,4602,0.805535057439786,0.5
3565,5599,0.5490518368307066,0.5
3565,6401,0.378847298683486,0.5
3565,6614,0.8166649814434634,0.5
3565,9021,0.7053729317586237,0.5
3586,596,0.5044362482336165,0.5
3586,2208,0.38297892380518317,0.5
3586,2694,0.42123855041175456,0.5
3586,3567,0.43351554574646645,0.5
3586,3576,0.6356002076851527,0.5
3586,3577,0.40714759012469026,0.5
3586,6098,0.42510823977492207,0.5
3596,958,0.6153271070938195,0.5
3596,960,0.8420219623939198,0.5
3596,4314,0.6115326816017846,0.5
3596,7076,0.4306289064895972,0.5
3600,3576,0.5413760233490478,0.5
3600,3600,0.5066994040601069,0.5
3606,356,0.6252861772164693,0.5
3606,834,0.6516701087268952,0.5
3606,3567,0.5500223635628767,0.5
3717,3562,0.3912063561303984,0.5
3827,183,0.5408220662355345,0.5
3932,920,0.7036793779282643,0.5
4000,4000,0.471489247977704,0.5
4088,4092,0.7272640874088689,0.5
4092,836,0.6273012168299374,0.5
4149,4609,0.4495665789922846,0.5
4254,993,0.46001487720858253,0.5
4254,3569,0.5257910253321435,0.5
4254,64798,0.5122008837806363,0.5
4488,4488,0.5627871698966969,0.5
4790,1956,0.5354288468806707,0.5
4790,9260,0.45810484475982705,0.5
4793,4790,0.5259504341169308,0.5
5111,1017,0.564307549333825,0.5
5599,842,0.4929228225793344,0.5
5599,4170,0.4730141093186203,0.5
5599,4313,0.424528381610384,0.5
5599,6774,0.45696992119183427,0.5
5743,598,0.25430223926475953,0.5
5743,2247,0.5883489297770753,0.5
5743,5972,0.5600804210825234,0.5
5747,2185,0.4708213140289735,0.5
5879,50507,0.5786887863720064,0.5
5894,5894,0.4653112113712352,0.5
6135,4609,0.4651344659747133,0.5
6277,6277,0.39235127359464567,0.5
6347,2152,0.47847790964821346,0.5
6347,7422,0.3019131632808013,0.5
6418,5524,0.6166913152774409,0.5
6446,6446,0.36812515423003256,0.5
6591,999,0.7714987220132431,0.5
6647,6098,0.4620908692219272,0.5
6678,999,0.6178742788763698,0.5
6714,387,0.7345521364445182,0.5
6714,999,0.2691951971868491,0.5
6714,1445,0.6854953981013158,0.5
6714,2017,0.7130683238347497,0.5
6714,4609,0.919173331155712,0.5
6714,5829,0.8904086017837581,0.5
6772,4283,0.6837538690425303,0.5
6774,3717,0.435925227711582,0.5
6774,7099,0.5474307717441187,0.5
6774,7124,0.4601032149611233,0.5
6778,6778,0.3122023483397518,0.5
6850,207,0.5917089407982072,0.5
7001,578,0.6219411392261265,0.5
7001,581,0.28937552791896315,0.5
7001,1027,0.3584777702487525,0.5
7079,4313,0.2630854095440927,0.5
7124,196,0.4890851765471093,0.5
7124,1543,0.5491350347386145,0.5
7124,2057,0.5817542844799641,0.5
7124,2261,0.7592947028845471,0.5
7124,3381,0.786884770833815,0.5
7124,4312,0.6127222584711184,0.5
7124,4851,0.7674197977058508,0.5
7124,7351,0.5678818978876039,0.5
7124,57104,0.48603016332122295,0.5
7124,57152,0.6887121417764566,0.5
7128,7124,0.580055950518476,0.5
7157,207,0.45504255810125316,0.5
7157,1956,0.4014825680195956,0.5
7157,3308,0.6192194205333532,0.5
7157,5743,0.7874094706694231,0.5
7157,5970,0.5528581924751981,0.5
7157,54205,0.4230819748724769,0.5
7422,2475,0.48009169944025387,0.5
7422,7057,0.6387492348396354,0.5
7422,7157,0.36565944987905596,0.5
7852,207,0.3513964949875464,0.5
7852,920,0.5493229979847786,0.5
7852,1234,0.6653250978876398,0.5
8061,8061,0.70271245313637,0.5
8431,2494,0.2764061852118883,0.5
8795,841,0.5437196487348658,0.5
11200,7157,0.5189769256291595,0.5
23038,3312,0.4023987418531674,0.5
25805,2353,0.5381466589311306,0.5
26136,26136,0.5521617766722132,0.5
50943,51497,0.3050357112213137,0.5
54541,2475,0.45349643698798553,0.5
183,133,0.4096849941284649,1.0
183,207,0.5897632126446091,1.0
183,6696,0.41878047621700876,1.0
183,7054,0.6088961331372897,1.0
207,4846,0.6518798157568293,1.0
283,5054,0.5836321434867242,1.0
958,355,0.8611998017661582,1.0
958,596,0.42195254804707427,1.0
958,598,0.5682130572908838,1.0
958,7124,0.9186432232622148,1.0
1956,5743,0.5874601610981759,1.0
2056,2057,0.4058489815825987,1.0
2056,5894,0.6418065792817635,1.0
2697,2697,0.023123941007144367,1.0
3084,2065,0.7507857351084637,1.0
3458,3394,0.5153343025310498,1.0
3458,3606,0.16800687806402093,1.0
3458,3716,0.7037664089099904,1.0
3458,3965,0.9517813332842108,1.0
3458,5599,0.6877492016014268,1.0
3458,7422,0.8353976836156142,1.0
3481,3480,0.44794380661725797,1.0
3553,3586,0.35891084642917814,1.0
3558,596,0.6686066246402707,1.0
3558,969,0.6171319983118083,1.0
3558,3383,0.6430026909327285,1.0
3558,3932,0.6297455245669226,1.0
3600,920,0.4208433990399578,1.0
3932,3932,0.5067554315021608,1.0
4790,3458,0.39203420912890263,1.0
4790,7157,0.5879918826805731,1.0
5599,581,0.5001520120025469,1.0
5879,6098,0.7212463833546092,1.0
6347,3569,0.8642774328816432,1.0
7124,596,0.7303672464557343,1.0
7124,4586,0.5004001952310348,1.0
7124,5443,0.8103260836871613,1.0
7124,10850,0.8396382227159114,1.0
7157,5728,0.5453729130332085,1.0
8743,841,0.5705699362413487,1.0
23038,23038,0.5627166834023337,1.0
183,183,0.4260554463244234,0.8333333333333334
183,186,0.6929890166577416,1.0
183,3725,0.5375956841004396,1.0
183,5054,0.5032833465148244,1.0
836,841,0.46493963935012717,1.0
958,920,0.4188256212774361,1.0
2230,5443,0.5437227948380917,1.0
3146,4790,0.6249278774446108,1.0
3458,6098,0.6306715237603797,1.0
3481,3487,0.45697958905588315,1.0
3553,2247,0.41870777208420434,1.0
3553,4322,0.42170582108114923,1.0
3558,4609,0.3486353699323841,1.0
3565,3383,0.7568985979245939,1.0
3565,3596,0.65466657053212,1.0
3565,3716,0.4360185180258994,1.0
3565,3718,0.49097533902287455,1.0
3565,6361,0.5386437083903414,1.0
3827,51327,0.6065062768521661,1.0
4254,207,0.520992459414372,1.0
4602,4602,0.8588427887376766,1.0
4790,596,0.3974836498273722,1.0
4790,598,0.4681527994245766,1.0
4790,7422,0.33046211278228466,1.0
5091,6098,0.7817103290230453,1.0
7097,3569,0.4129513687467916,1.0
7124,4217,0.781952629536549,1.0
7124,7076,0.16906631195275834,1.0
7124,7412,0.8811290108501866,1.0
7422,2152,0.539274750430113,1.0
7422,6098,0.7124922877675275,1.0
10018,581,0.5290541355840771,1.0
183,995,0.5748607226997587,0.0
183,2641,0.7605003174521849,0.0
183,6277,0.26727884314253836,0.0
207,2272,0.5458089241159244,0.0
207,4296,0.4309940114069852,0.0
207,11200,0.4631205173409789,0.0
208,2308,0.5372554953130282,0.0
290,290,0.4193685149625121,0.0
308,2152,0.3214667057866223,0.0
308,7422,0.5655882688681241,0.0
345,4023,0.7138156056410214,0.0
353,9768,0.5346650499098751,0.0
572,598,0.46108002184518154,0.0
598,7124,0.6376671391623152,0.0
598,8678,0.5232717011852301,0.0
599,581,0.7196620669330437,0.0
648,1029,0.46210466599328903,0.0
652,2248,0.7255315980544743,0.0
672,2099,0.5194012145964023,0.0
811,190,0.7087725191804477,0.0
847,6098,0.366883299854069,0.0
930,930,0.3838704971128185,0.0
958,3558,0.5507599507047773,0.0
966,727,0.5931998112662346,0.0
1026,595,0.9105776307622835,0.0
1027,595,0.7278336808794462,0.0
1027,1027,0.46519193413919063,0.0
1027,5111,5.042321510013751e-05,0.0
1604,966,0.4282533121374379,0.0
1831,4790,0.4668377056045005,0.0
1956,7157,0.313274241486089,0.0
2065,207,0.3687563638838314,0.0
2152,7056,0.4436200116435601,0.0
2230,4852,0.6199339064244402,0.0
2321,7422,0.29973673108719223,0.0
3159,7157,0.33927000319929945,0.0
3458,6548,0.4418480346235212,0.0
3458,51428,0.5339963856895773,0.0
3480,3479,0.39264680361423304,0.0
3553,2796,0.31360391138491894,0.0
3553,5617,0.5003901168762857,0.0
3558,2908,0.6725348452868202,0.0
3565,836,0.7540778325283748,0.0
3565,921,0.7411226089443692,0.0
3565,2908,0.6381275832486584,0.0
3586,941,0.35951543888478277,0.0
3586,3133,0.5326874940711377,0.0
3586,3627,0.37079951458307725,0.0
3586,8600,0.4339842686716067,0.0
3586,23209,0.40834401788130126,0.0
3586,51428,0.3233446982186897,0.0
3596,6354,0.5888403620393925,0.0
3600,1524,0.4059551284128854,0.0
3606,3162,0.549907682505829,0.0
4092,4092,0.2578816313860394,0.0
4316,4314,0.6003167301933897,0.0
4790,999,0.44347762290905135,0.0
4792,4793,0.16090115775099384,0.0
4792,5970,0.5479254577386575,0.0
4976,2261,0.49102645826349106,0.0
5015,4821,0.5713887495538614,0.0
5036,1869,0.38055226436931194,0.0
5053,1555,0.5863513957866424,0.0
5104,49,0.7408187986273507,0.0
5111,595,0.586689580586051,0.0
5468,4790,0.6341724794678397,0.0
5468,6774,0.6636292882142495,0.0
5498,5498,0.9991128233104354,0.0
5590,5590,0.3610857821376223,0.0
5599,4314,0.6020269896143653,0.0
5599,22943,0.5290238935046232,0.0
5747,7124,0.5462598549219946,0.0
5894,3562,0.49326302491694207,0.0
5894,3565,0.5087656822201708,0.0
6477,6477,0.45777896344754976,0.0
6598,1029,0.4351022053286913,0.0
6776,5617,0.7054591317167338,0.0
6776,6776,0.9984650485862814,0.0
6850,6352,0.6184810589745178,0.0
7001,7422,0.5615922065125278,0.0
7035,79694,0.5920058988101972,0.0
7054,7054,0.6384771321985665,0.0
7124,348,0.746205437326757,0.0
7124,3574,0.8258626911316953,0.0
7124,3643,0.4504860325628494,0.0
7124,4481,0.42426454539323366,0.0
7124,4656,0.8243803246812447,0.0
7124,84909,0.41128651984325687,0.0
7157,995,0.6238975834958786,0.0
7157,1019,0.44413974325805733,0.0
7157,1786,0.6134406905465809,0.0
7157,2033,0.4051924687676627,0.0
7157,5524,0.4579868421244924,0.0
7157,6908,0.5570891268608091,0.0
7157,7486,0.46674234857168706,0.0
7157,10733,0.5261541495777098,0.0
7386,4803,0.5480536135546863,0.0
7422,7424,0.3348791997506635,0.0
8431,1581,0.3933974384431097,0.0
10135,10135,0.4825920946861245,0.0
23492,1029,0.5955873083956802,0.0
54205,598,0.4284283347771555,0.0
54472,4790,0.5901922391276085,0.0
55662,29072,0.45472989853307255,0.0
56616,331,0.7910748912932564,0.0
56616,54205,0.02623794570095554,0.0
79733,1869,0.35604571469073376,0.0
150094,5443,0.39945787309139535,0.0
183,1906,0.4342658630502292,1.0
183,6098,0.5646037642077801,1.0
3553,5599,0.398917380086457,1.0
3553,7422,0.30744519271445414,1.0
3558,3716,0.673321674936872,1.0
3558,6774,0.685477434342798,1.0
3565,207,0.5168620762815449,1.0
3565,942,0.4691630260202951,1.0
3827,3630,0.6017586088440086,1.0
3930,3567,0.5283651665295162,1.0
7097,7124,0.629750340669713,1.0
7124,920,0.7232380022453081,1.0
7124,3684,0.7133732836110492,1.0
7124,4313,0.5588382756952682,1.0
7124,7133,0.7265020068827551,1.0
7124,8174,0.8728636148867625,1.0
7157,4851,0.7232754744071653,1.0
183,2056,0.6740971561682145,1.0
183,2152,0.46734394014840297,1.0
183,3952,0.5172447558073142,1.0
183,7124,0.48772052073274225,1.0
183,9771,0.5286143346164907,1.0
207,842,0.5922706976432213,1.0
207,22882,0.47348249167205253,1.0
283,5599,0.6679728833285121,1.0
283,5743,0.8013555386049329,1.0
353,1588,0.5192185214211527,1.0
387,4478,0.5579722621874535,1.0
471,6517,0.4924870922429444,1.0
598,842,0.5345470957655156,1.0
652,4487,0.5409532376171358,1.0
652,4488,0.4206269156407598,1.0
652,7422,0.4158812051175141,1.0
836,5599,0.5008368091454426,1.0
836,7124,0.4440647102033905,1.0
857,857,0.5222609758950115,1.0
930,959,0.4123656238472459,1.0
958,973,0.7718465352336569,1.0
958,6347,0.9339814765002016,1.0
958,7187,0.9580484266960321,1.0
958,51497,0.2548482567967155,1.0
1020,7157,0.6733127940181309,1.0
1385,6750,0.46279847695953824,1.0
1432,7124,0.6468731996189973,1.0
1490,2335,0.3562601029946517,1.0
1543,5053,0.5507252659260247,1.0
1956,2065,0.4350898053278257,1.0
1956,4790,0.5852313903184356,1.0
1977,1977,0.6370850690910814,1.0
2056,3717,0.376883299881325,1.0
2159,2157,0.7559823886114704,1.0
2309,1027,0.5872843110296199,1.0
2592,973,0.4400438418663595,1.0
2908,2908,0.6983118946476988,1.0
3297,3308,0.8584351872696276,1.0
3320,4846,0.5974436929661803,1.0
3458,355,0.9900735505909293,1.0
3458,1520,0.9899694535396956,1.0
3458,2254,0.4920609262188547,1.0
3458,4092,0.26837909022538864,1.0
3458,4582,0.9999637071542749,1.0
3458,4615,0.8320877460454755,1.0
3458,6120,0.5339480050899619,1.0
3458,6354,0.8026982873320972,1.0
3458,8651,0.9071203514983351,1.0
3481,1956,0.6703989021449687,1.0
3481,3485,0.5282177682260325,1.0
3481,3486,0.4209499224336001,1.0
3488,3479,0.3505452503301507,1.0
3553,351,0.4930880861783636,1.0
3553,1437,0.48027122037464204,1.0
3553,2152,0.5351497046655335,1.0
3553,2335,0.45619319500620864,1.0
3553,3576,0.6528439331197162,1.0
3553,3620,0.42355534693503943,1.0
3553,3827,0.4024237475130489,1.0
3553,5054,0.6080056148213662,1.0
3553,5601,0.3989800758697772,1.0
3553,6374,0.5383384823318005,1.0
3553,9768,0.4736766753329085,1.0
3553,10855,0.40070146010661073,1.0
3558,207,0.5044851314446323,1.0
3558,914,0.5897210298866759,1.0
3558,2208,0.4922100746749237,1.0
3558,3553,0.5793127646304147,1.0
3558,5894,0.5677654844551334,1.0
3565,355,0.5563185855799239,1.0
3565,1234,0.586505618158346,1.0
3565,3684,0.40489217523160115,1.0
3565,6403,0.6933552973042107,1.0
3565,8660,0.4254292243512876,1.0
3579,3579,0.4305144385835204,1.0
3596,1179,0.5876440607982245,1.0
3596,3371,0.40638343998869236,1.0
3596,3717,0.6604184365652128,1.0
3600,596,0.5846674488727237,1.0
3600,969,0.6037217738064777,1.0
3606,925,0.6299786943953752,1.0
3606,942,0.5724577864573321,1.0
3606,958,0.4780313257678231,1.0
3606,3553,0.5365504296521438,1.0
3717,2690,0.5411932649681976,1.0
3827,4846,0.37738553488439264,1.0
3827,6098,0.5045016719567267,1.0
3930,3553,0.22554843617629666,1.0
3932,3558,0.5950384396034359,1.0
4023,4023,0.4428374304461675,1.0
4088,4088,0.40541907127188215,1.0
4194,4193,0.6210574078135053,1.0
4204,4204,0.5018219538884192,1.0
4282,4318,0.5104191725733368,1.0
4790,330,0.3909779022106188,1.0
4790,3576,0.3908886451425563,1.0
4790,3627,0.3875501540499159,1.0
4790,5971,0.3181753688569219,1.0
4790,6648,0.4528966392718148,1.0
5091,1543,0.34600909595652873,1.0
5111,10232,0.4748475098441141,1.0
5371,7157,0.6300771073773178,1.0
5599,836,0.49418662682603054,1.0
5599,3383,0.4037993472674566,1.0
5894,2353,0.5156732956600103,1.0
6347,3383,0.6340436730984744,1.0
6347,7124,0.3267666833275582,1.0
6464,2885,0.4083931019918241,1.0
6464,6464,0.9624897579891047,1.0
6714,207,0.5718056532165208,1.0
6714,2909,0.3171166144329832,1.0
6714,5879,0.6226616622610127,1.0
6772,3659,0.7173832916496587,1.0
6774,6772,0.2785013562732772,1.0
7001,836,0.6528199031621383,1.0
7124,330,0.8731576670063128,1.0
7124,351,0.47284419199403627,1.0
7124,595,0.369968564073455,1.0
7124,952,0.6392992789879001,1.0
7124,973,0.6444340796178935,1.0
7124,1536,0.7656771603933213,1.0
7124,1843,0.7055605834389342,1.0
7124,1906,0.6925354837193795,1.0
7124,2247,0.7000518331372023,1.0
7124,3620,0.6087378073812556,1.0
7124,3627,0.6742106636492705,1.0
7124,3714,0.6556644667280622,1.0
7124,4283,0.479330951782323,1.0
7124,4864,0.7734705792761839,1.0
7124,5728,0.26201287313962035,1.0
7124,7356,0.7359877145722926,1.0
7124,22915,0.6637282620042546,1.0
7124,23308,0.820759732731714,1.0
7132,5599,0.476879154688714,1.0
7157,355,0.5348405297323021,1.0
7157,578,0.5402691899609506,1.0
7157,2475,0.4644928870129194,1.0
7157,5366,0.509637443599182,1.0
7157,9540,0.39381609096708825,1.0
7157,29948,0.5325497758278255,1.0
7172,7172,0.3236989445006082,1.0
7422,596,0.6007980501506704,1.0
7422,947,0.5012668701785481,1.0
7422,998,0.21687861994582314,1.0
7422,3569,0.29736495020594644,1.0
7422,4318,0.510270948446647,1.0
7422,5747,0.4426358233270895,1.0
7422,6774,0.42753075591923895,1.0
7490,7422,0.37233791588963594,1.0
10018,578,0.583114688232923,1.0
10664,5080,0.48380684150049336,1.0
54205,317,0.6749407254498577,1.0
54205,840,0.4182261099377264,1.0
54205,6098,0.6612530828575431,1.0
56616,836,0.8159242628718278,1.0
183,2335,0.5447513402793395,0.875
581,54205,0.5790625394633553,0.875
672,7157,0.6258403761598546,0.875
717,10153,0.7303439810241064,0.875
3553,3458,0.5314704433368289,0.875
3558,3596,0.6191863827033234,0.875
3558,3930,0.5058744589188828,0.875
3565,4790,0.5495805926542799,0.875
5328,5340,0.4103050147560755,0.875
5744,5744,0.6174101169543005,0.875
5879,5599,0.7249787268095679,0.875
7124,3952,0.6184069550047417,0.875
7124,7157,0.6714072624314102,0.875
183,2353,0.8105350840828266,1.0
183,3717,0.5890791764704806,1.0
183,5743,0.7056069915114269,1.0
207,999,0.4977546855556418,1.0
207,1956,0.5903573479134442,1.0
207,5894,0.5833191242708402,1.0
207,6098,0.5207716614024233,1.0
353,6046,0.47328355704414693,1.0
356,841,0.4659793745932237,1.0
572,572,0.2654825435791162,1.0
572,836,0.6869441614716032,1.0
581,842,0.5603201331866151,1.0
717,7124,0.42021550550284864,1.0
958,925,0.6755357940239199,1.0
958,3383,0.9999994936721807,1.0
958,3586,0.737935376572878,1.0
958,5599,0.5150205148766994,1.0
1958,5728,0.4170527697544313,1.0
2056,207,0.722539638864373,1.0
2353,2796,0.6644793975717438,1.0
3091,7422,0.476547898267907,1.0
3458,356,0.7420105864796646,1.0
3458,841,0.7004808739402386,1.0
3458,969,0.7462328958527596,1.0
3458,2353,0.6704049358790488,1.0
3458,3600,0.9464632025083732,1.0
3458,4843,0.797318380798703,1.0
3458,5284,0.8174065654495761,1.0
3458,5696,0.9999999999999952,1.0
3458,5699,0.9999995226597772,1.0
3458,6361,0.2440484769811183,1.0
3481,7422,0.08922639124976894,1.0
3553,1435,0.3671991927401253,1.0
3553,3589,0.44426825316077145,1.0
3553,5321,0.4572364025061907,1.0
3553,6098,0.3517730498191869,1.0
3553,9536,0.6759158341149493,1.0
3553,54808,0.34590193956863174,1.0
3558,3133,0.38288872045234196,1.0
3565,1232,0.38225386256682625,1.0
3565,2353,0.8150432974410551,1.0
3565,3667,0.5897110736533776,1.0
3565,6774,0.7772210453391164,1.0
3600,3558,0.3902629358835167,1.0
3600,22914,0.35160923571799263,1.0
3606,3569,0.34931484033425,1.0
3661,3661,0.6337446322392742,1.0
