up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
122809,4690,0.4198677690444404,1.0
123803,1380,0.5277714532218416,1.0
123803,6037,0.5186893071960346,1.0
123803,8174,0.5814112583027838,1.0
123803,9435,0.7034576324695433,1.0
123803,10563,0.5234780732848674,1.0
124583,7150,0.41105129770342735,1.0
124961,482,0.5333897545746289,1.0
139760,2695,0.4595593801903978,1.0
139760,3630,0.48414942844647196,1.0
145264,3630,0.7145609464902597,1.0
145264,7124,0.6048036598936969,1.0
148327,1390,0.5873696026375941,1.0
148327,22926,0.44788253466493444,1.0
148479,3861,0.3350415762497082,1.0
150094,4210,0.6044480759916903,1.0
150094,51400,0.3952265142165142,1.0
151112,183,0.38416885503156717,1.0
151112,539,0.538820835133097,1.0
151112,4255,0.5036721085243956,1.0
151112,4548,0.5062073334643368,1.0
151112,6651,0.5303103550591243,1.0
151112,51083,0.5836373325280619,1.0
151112,65108,0.4582055024167053,1.0
151112,79068,0.5834364757692428,1.0
151306,7099,0.5593681265247946,1.0
164668,43,0.560035913796474,1.0
164668,183,0.4135990592847688,1.0
164668,551,0.5475964589012395,1.0
164668,1543,0.549363545535201,1.0
164668,1908,0.5260430999394582,1.0
164668,3479,0.486485367711512,1.0
164668,3569,0.5411402654684964,1.0
164668,4254,0.511492009395941,1.0
164668,6317,0.5850441242418478,1.0
164668,6900,0.5856983614985202,1.0
164668,7026,0.5178202856736271,1.0
164668,7124,0.4120788377811338,1.0
164668,7157,0.47859878897604213,1.0
164668,10090,0.5374809011734233,1.0
164668,139538,0.5743174182556163,1.0
167826,10660,0.4343414989656428,1.0
169026,3087,0.3733653335368062,1.0
200879,51365,0.6895590769611097,1.0
205564,5371,0.5204184542256615,1.0
221391,4485,0.6589573141868329,1.0
283455,1326,0.7391703956657738,1.0
399694,6696,0.4931758232924467,1.0
431707,2636,0.6072878940856653,1.0
100133941,920,0.602845863635425,1.0
100133941,947,0.40095109157555364,1.0
100133941,2048,0.5166257822461132,1.0
100133941,2670,0.5306995908697671,1.0
100133941,2821,0.5766428947245573,1.0
100133941,3034,0.6174373141963276,1.0
100133941,4067,0.626969440509086,1.0
100133941,5451,0.3204737702224243,1.0
100133941,5894,0.4085667476169297,1.0
100133941,6403,0.45268403825115344,1.0
100133941,7852,0.5108485171309083,1.0
100133941,29116,0.475099359849028,1.0
100133941,57447,0.504164885332338,1.0
2,213,0.2966388963374693,1.0
2,324,0.5287298564372649,1.0
2,354,0.47011707797257196,1.0
2,1401,0.38714129200232095,1.0
2,3949,0.49285588424940363,1.0
2,4043,0.3075232250859438,1.0
2,5062,0.5197021149953205,1.0
2,5321,0.6694484325860836,1.0
39,338,0.6818695954654603,1.0
47,185,0.4206513453272838,1.0
47,338,0.6284823304906055,1.0
47,3630,0.4874899606068172,1.0
47,9567,0.6473161054689409,1.0
47,55704,0.40567624212699005,1.0
60,70,0.586532064440066,1.0
60,213,0.5373883800260651,1.0
60,1182,0.3594985387541296,1.0
60,1384,0.5198868609417381,1.0
60,6513,0.5244731670910127,1.0
60,7124,0.5251308562807807,1.0
100,103,0.7341341200019817,1.0
100,132,0.5171455490104064,1.0
100,134,0.3375430899074182,1.0
100,338,0.5218456543668104,1.0
100,760,0.3961600420016728,1.0
100,1362,0.4941671316918772,1.0
100,1773,0.41787548511941813,1.0
100,2261,0.7624416709279993,1.0
100,3561,0.48743829014252193,1.0
100,6667,0.4476605338299134,1.0
100,7157,0.5835705166930403,1.0
109,718,0.5312956033690076,1.0
128,6906,0.6262780057889934,1.0
135,627,0.4385484231537964,1.0
154,5021,0.3884809399150123,1.0
158,435,0.5473124065491862,1.0
166,372,0.4216248118374033,1.0
174,43,0.45554414963134965,1.0
174,3339,0.3918296987740886,1.0
174,7157,0.7726110339399513,1.0
174,7422,0.2656186406561044,1.0
183,153,0.7072757293420084,1.0
183,186,0.6929890166577416,1.0
183,348,0.5497881673802538,1.0
183,1585,0.6195408649456673,1.0
183,59272,0.7795441567862479,1.0
185,43,0.6258008052078918,1.0
185,133,0.2802805443560468,1.0
185,213,0.5394787824725416,1.0
185,338,0.4884404704078207,1.0
185,351,0.4921427530314323,1.0
185,359,0.5989001667452877,1.0
185,472,0.5435725887789085,1.0
185,539,0.43005929278134486,1.0
185,545,0.4637863398510169,1.0
185,554,0.6430547659506598,1.0
185,627,0.4983260045086258,1.0
185,633,0.4710996079976196,1.0
185,808,0.434775845580184,1.0
185,857,0.5572199806576398,1.0
185,900,0.5462694523534964,1.0
185,959,0.4504737688608211,1.0
185,1154,0.5263268681586423,1.0
185,1508,0.6075253322867016,1.0
185,1585,0.4128848301112594,1.0
185,1628,0.7258515786170838,1.0
185,2028,0.5746823856972261,1.0
185,2056,0.5979533599580849,1.0
185,2099,0.5425853011615577,1.0
185,2247,0.5390569225524766,1.0
185,2597,0.4955779820842194,1.0
185,2670,0.44765703690026076,1.0
185,2688,0.6722111129172685,1.0
185,2796,0.6470248171749529,1.0
185,2821,0.45127364054054125,1.0
185,3082,0.5218555272719564,1.0
185,3339,0.4176692042755167,1.0
185,3458,0.5842193724789203,1.0
185,3479,0.5766623040398812,1.0
185,3486,0.5804389805915756,1.0
185,3558,0.5791659888175457,1.0
185,3586,0.49405471007200874,1.0
185,4050,0.6173556187984622,1.0
185,4314,0.5142836466506886,1.0
185,4843,0.4704087745182559,1.0
185,4982,0.4520460478643005,1.0
185,5092,0.37092674391156844,1.0
185,5443,0.6549143796944398,1.0
185,5741,0.6214828736623503,1.0
185,5891,0.7806427853341982,1.0
185,6103,0.5695460045993971,1.0
185,6283,0.4420256788851114,1.0
185,6347,0.5513511115078696,1.0
185,6462,0.6292261487973504,1.0
185,6750,0.6678135778233526,1.0
185,6774,0.6081407506279369,1.0
185,6898,0.6066142040014986,1.0
185,7157,0.5400454636248077,1.0
185,8050,0.7027679511302662,1.0
185,9520,0.4839725409784619,1.0
185,10993,0.5387527622890936,1.0
185,11333,0.5536501253110228,1.0
185,27349,0.4558588603944004,1.0
185,51466,0.4994218149695481,1.0
185,56955,0.5097500761924196,1.0
185,57192,0.8326143088527563,1.0
185,59272,0.5016674351442701,1.0
190,324,0.4254755835032804,1.0
190,675,0.462588220767146,1.0
190,920,0.5737663016687803,1.0
190,1956,0.4433390292186054,1.0
190,3383,0.3851219866976222,1.0
190,4843,0.496134846137148,1.0
190,7124,0.297578243078486,1.0
190,7421,0.4231712798636631,1.0
207,1119,0.5079723294800345,1.0
207,2308,0.554602909714783,1.0
207,3363,0.5569291006914463,1.0
207,3565,0.4824263133283079,1.0
207,3611,0.57450380520696,1.0
207,3667,0.5234369027957787,1.0
207,4313,0.49637629122575666,1.0
207,4846,0.6518798157568293,1.0
207,5163,0.4741689395612865,1.0
207,6446,0.5514403192197158,1.0
207,7157,0.3662171946900905,1.0
207,7248,0.5466008993984426,1.0
207,10000,0.5596295487150982,1.0
208,207,0.4307609282598625,1.0
208,1950,0.48921105235911716,1.0
208,5266,0.39513263840180596,1.0
217,1571,0.48832779048692543,1.0
217,6317,0.599520243867639,1.0
231,10327,0.39813557503465025,1.0
259,760,0.5785973749206067,1.0
283,348,0.7208645646053988,1.0
283,1357,0.7176402363099854,1.0
283,1500,0.8062563948269674,1.0
283,1543,0.47400807337275697,1.0
283,1906,0.6329787642514932,1.0
283,2353,0.706155167112753,1.0
283,3339,0.6668292753912678,1.0
283,3569,0.6704191140741647,1.0
283,4155,0.5922348915278138,1.0
283,4313,0.8321898264646144,1.0
283,4842,0.7219089638757568,1.0
283,4846,0.5435848993317912,1.0
283,5256,0.7392901936486719,1.0
283,5304,0.4409605735918775,1.0
283,5335,0.38222890538964577,1.0
283,5595,0.43794806438918416,1.0
283,5894,0.4105648165344813,1.0
283,6035,0.7408285876265801,1.0
283,6464,0.7771224489749529,1.0
283,23237,0.5642536014103504,1.0
283,25897,0.6584955289342489,1.0
290,53,0.42146497535111754,1.0
290,3586,0.5393648451987603,1.0
291,5428,0.6203626696299451,1.0
292,4763,0.4392556997546459,1.0
301,309,0.4530097038342721,1.0
301,5321,0.6223276510454575,1.0
301,7124,0.5463404587150946,1.0
302,4613,0.42308311493031214,1.0
302,6010,0.3667587228017733,1.0
302,29914,0.48658079542967597,1.0
308,301,0.4754397466722506,1.0
308,302,0.15519268843277884,1.0
308,836,0.4019728483452647,1.0
308,929,0.5704852281755313,1.0
308,1440,0.8139531519904368,1.0
308,5925,0.8272177295035132,1.0
308,64102,0.5183625832096032,1.0
326,50943,0.6116790221909034,1.0
327,186,0.6338159074853278,1.0
327,847,0.4169681526403388,1.0
327,871,0.40623232851163127,1.0
327,3014,0.5690108975243192,1.0
327,3630,0.4944295348702248,1.0
327,11034,0.6177302351125112,1.0
327,57192,0.8505361947870782,1.0
328,241,0.4611182495191617,1.0
328,7295,0.5049719267991244,1.0
328,7849,0.7692766867693897,1.0
335,213,0.5156911660555767,1.0
335,949,0.379986498810198,1.0
335,1191,0.6477946287295144,1.0
335,1437,0.5396392289439877,1.0
335,3664,0.5395274072790639,1.0
335,3949,0.5960401803694954,1.0
335,4023,0.6406024970909748,1.0
335,5465,0.43733869335016373,1.0
335,5578,0.6662733368782534,1.0
335,7369,0.4288142311723091,1.0
335,9619,0.3525743907530228,1.0
336,4023,0.6558925432387726,1.0
345,337,0.5501507314913254,1.0
345,338,0.4278291592786578,1.0
345,4023,0.7138156056410214,1.0
345,5465,0.5206706159364265,1.0
353,1719,0.5590131752119961,1.0
355,186,0.7761934875657963,1.0
355,238,0.593167179388232,1.0
355,914,0.6578931798086465,1.0
355,925,0.5933810740460939,1.0
355,959,0.44471855084917816,1.0
355,1026,0.2206809264774633,1.0
355,2051,0.5935499957975058,1.0
355,3001,0.5947706985015493,1.0
355,3383,0.6936105788701694,1.0
355,3394,0.5670277397110491,1.0
355,3553,0.5587931262647087,1.0
355,3606,0.5844152645597894,1.0
355,3664,0.617099776752462,1.0
355,3725,0.5078701414966461,1.0
355,3956,0.31412485609307916,1.0
355,4023,0.8966203050836873,1.0
355,4068,0.6680898516542695,1.0
355,4817,0.6067681160137519,1.0
355,5092,0.7365156201116364,1.0
355,5468,0.330823504413834,1.0
355,5788,0.4527353069414461,1.0
355,5894,0.43300040012628677,1.0
355,6610,0.43538321535975794,1.0
355,6696,0.8772449554552862,1.0
355,7132,0.72672551475781,1.0
355,7369,0.49867017574773437,1.0
355,7430,0.6809068674467982,1.0
355,8743,0.8020795968190023,1.0
355,11124,0.579928836402896,1.0
355,54205,0.058561899069776074,1.0
355,55179,0.2820654951358162,1.0
356,308,0.3761137628887709,1.0
356,959,0.6392396582477953,1.0
356,3553,0.33252406389446976,1.0
356,3569,0.5743198286061251,1.0
356,3606,0.5623979108116597,1.0
356,5788,0.48146618288718473,1.0
356,7515,0.5945686669164237,1.0
356,8743,0.583403483156881,1.0
356,8837,0.5401674576649783,1.0
369,2048,0.32619214711939126,1.0
375,5337,0.5738858111048915,1.0
382,999,0.5030099657661148,1.0
382,5267,0.4759339952996716,1.0
382,5337,0.49076589850587726,1.0
387,302,0.5173571972007677,1.0
387,1490,0.31944536317199307,1.0
387,3339,0.6005855560509629,1.0
387,4018,0.7158936797005838,1.0
387,5829,0.6913024765201079,1.0
387,6550,0.5523740968339406,1.0
387,6714,0.6080616452711558,1.0
387,7040,0.7168726553529731,1.0
387,7409,0.5560193212534801,1.0
387,7428,0.6921572167483496,1.0
387,7430,0.572183777107198,1.0
387,10598,0.5351480010026938,1.0
387,23164,0.4202629416530723,1.0
408,409,0.6371572751213961,1.0
486,539,0.5288107519952608,1.0
567,1471,0.5154450620111822,1.0
567,3569,0.41352437008148946,1.0
567,4669,0.48792282954899135,1.0
572,596,0.6787994643861961,1.0
572,8743,0.48814094144513936,1.0
573,596,0.673730631333923,1.0
581,355,0.43858859678206624,1.0
581,356,0.5498534462527944,1.0
581,472,0.46112817289178964,1.0
581,759,0.5370924871363698,1.0
581,1026,0.24921121104741933,1.0
581,1950,0.7681026332970093,1.0
581,2597,0.34242606320292346,1.0
581,3309,0.28608442600746,1.0
581,3725,0.4441796106868027,1.0
581,4170,0.32502407687087076,1.0
581,4609,0.4685371258426069,1.0
581,30811,0.49554321281872027,1.0
581,54205,0.5790625394633553,1.0
581,57332,0.48352387624243365,1.0
581,64112,0.5754537722217717,1.0
587,586,0.39657438160891784,1.0
595,596,0.8220176315102982,1.0
595,672,0.8601266091702804,1.0
595,894,0.3143988890191106,1.0
595,1029,0.36227687761152927,1.0
595,3265,0.639995162526696,1.0
595,3725,0.4333600781683573,1.0
595,4605,0.8948175404278905,1.0
595,5300,0.5452355271979813,1.0
595,11140,0.5387685581222168,1.0
595,25897,0.3723548133183293,1.0
604,596,0.5772325101030269,1.0
604,920,0.6496449370026851,1.0
604,925,0.5999324151519342,1.0
604,3565,0.5849309567009463,1.0
604,7357,0.5431719057631454,1.0
637,581,0.2561629119397198,1.0
639,7494,0.2860471197525523,1.0
648,1029,0.46210466599328903,1.0
648,7015,0.6332794133945534,1.0
652,655,0.7489308282170233,1.0
652,2624,0.688231989596561,1.0
652,4487,0.5409532376171358,1.0
672,472,0.5300884267592573,1.0
672,595,0.6269950770615997,1.0
672,1017,0.43050340701454476,1.0
672,1026,0.4660101094231729,1.0
672,1119,0.5627209172946962,1.0
672,1368,0.45803609598175293,1.0
672,1588,0.48353434357799085,1.0
672,3159,0.3839734729937341,1.0
672,3400,0.40807685443882,1.0
672,3429,0.7346837953574176,1.0
672,3479,0.42033364155867897,1.0
672,3725,0.5922049322600375,1.0
672,4609,0.580568583743727,1.0
672,5241,0.559493401759162,1.0
672,11073,0.38330411073294424,1.0
673,1956,0.7208789715285394,1.0
673,2158,0.43779023857999255,1.0
673,4803,0.557960791760639,1.0
673,5728,0.5161158753876615,1.0
673,7422,0.6574647032188758,1.0
695,1820,0.4383114386361683,1.0
695,3586,0.5760771606048335,1.0
695,7124,0.41559309300082814,1.0
716,4155,0.29841206549297794,1.0
716,5047,0.3652982431152301,1.0
780,1889,0.45850952401438266,1.0
808,759,0.24755918054585213,1.0
808,1436,0.34424077579288714,1.0
808,1437,0.39088974983143954,1.0
808,2048,0.640972213007208,1.0
808,2160,0.3722166881454446,1.0
808,2247,0.33788769536732344,1.0
808,2890,0.591474222153725,1.0
808,3350,0.313925786044532,1.0
808,3383,0.548266122845289,1.0
808,3664,0.43247179078118136,1.0
808,3785,0.4030447608257176,1.0
808,4803,0.41839006634228326,1.0
808,5321,0.3313346435787315,1.0
808,5350,0.3831324971830109,1.0
808,5972,0.4566961657282879,1.0
808,6261,0.28834781554176925,1.0
808,7124,0.36641775420622347,1.0
808,10993,0.5295348038799336,1.0
808,57192,0.9953107958677602,1.0
811,7057,0.42749368251661524,1.0
836,355,0.6312269252143177,1.0
836,2048,0.4537878863271427,1.0
836,3002,0.3415575545448853,1.0
847,213,0.5442292123652297,1.0
847,327,0.5870193652904189,1.0
847,335,0.5648645238485084,1.0
847,351,0.42169083713947353,1.0
847,354,0.36995814545886746,1.0
847,1154,0.4649617401522925,1.0
847,1435,0.43269984293226305,1.0
847,1610,0.4640233079592514,1.0
847,1956,0.6820878563965916,1.0
847,2056,0.4812168013857815,1.0
847,2488,0.4731095137732721,1.0
847,2538,0.48239010605001603,1.0
847,2936,0.5978286947219852,1.0
847,3630,0.5432069536030687,1.0
847,3664,0.3444887984755334,1.0
847,3725,0.5063551098082267,1.0
847,4018,0.4472955861562619,1.0
847,4025,0.5157116186629835,1.0
847,4803,0.5722512289071268,1.0
847,4878,0.5062522631478698,1.0
847,5189,0.3664722177278905,1.0
847,5743,0.38282486949945094,1.0
847,5925,0.38712103336063214,1.0
847,5972,0.5137507801297404,1.0
847,6347,0.5389264143381944,1.0
847,6351,0.49280020029715493,1.0
847,6647,0.6759574559545837,1.0
847,7295,0.4468361680693007,1.0
847,7369,0.4757384530115666,1.0
847,8872,0.5650879985044014,1.0
847,27349,0.4174898389753545,1.0
847,28964,0.5492999827608255,1.0
847,54363,0.40552242644416003,1.0
847,65057,0.3910814333490991,1.0
857,335,0.41645254965743056,1.0
857,859,0.46271910777445474,1.0
857,999,0.5735927189489253,1.0
857,1523,0.39765790618076813,1.0
857,3480,0.4612438018383545,1.0
857,3678,0.5901906733908169,1.0
857,4846,0.39576383236790436,1.0
857,7422,0.47247526310530813,1.0
866,6462,0.4564605729475419,1.0
892,5111,0.377624932112791,1.0
894,595,0.3133207338726812,1.0
896,3429,0.16345576737143508,1.0
896,5111,0.5372252406036341,1.0
900,847,0.3648661367615789,1.0
900,947,0.3296824797730996,1.0
900,962,0.5077476923965826,1.0
900,1026,0.6852146261375136,1.0
900,1437,0.42328189042242287,1.0
900,2796,0.3385907324235544,1.0
900,3429,0.671764079647718,1.0
900,3479,0.5764990461165654,1.0
900,4151,0.35016283096753187,1.0
900,4353,0.4334826980627736,1.0
900,5111,0.24382773733322982,1.0
900,5788,0.35683165535058303,1.0
900,5830,0.513861665623032,1.0
900,6120,0.4657779154135954,1.0
900,7037,0.503189628380478,1.0
900,7124,0.38836773638554634,1.0
900,7295,0.6285858269444551,1.0
900,7421,0.4751778800853,1.0
902,249,0.5210310966264461,1.0
902,892,0.6059775731117784,1.0
902,983,0.6262919601501921,1.0
902,3434,0.5938927359827476,1.0
902,4691,0.3282699222826059,1.0
902,10314,0.7814048932697768,1.0
929,909,0.5759257136614798,1.0
929,930,0.5752736669657401,1.0
929,948,0.42700280120929857,1.0
929,1435,0.5877363178978248,1.0
929,3383,0.3925522878315924,1.0
929,3458,0.5838983968852536,1.0
929,3553,0.5191161611071632,1.0
929,3600,0.45124768013837574,1.0
929,5788,0.5780604540927071,1.0
929,6402,0.40267219649264974,1.0
929,7369,0.6393904392176368,1.0
930,290,0.3660425926465436,1.0
930,356,0.4745898982750113,1.0
930,760,0.31141386083665085,1.0
930,941,0.3679977731300949,1.0
930,958,0.384646199599127,1.0
930,973,0.39211406188805387,1.0
930,4311,0.48204379003536385,1.0
930,283871,0.37898265152769134,1.0
958,356,0.6045749150460924,1.0
958,581,0.44628616986776404,1.0
958,611,0.6498573589590066,1.0
958,695,0.5004354018673371,1.0
958,1398,0.5409050489792204,1.0
958,1493,0.7043837244377651,1.0
958,1956,0.6041879350176097,1.0
958,2048,0.8116590500637755,1.0
958,2208,0.6970056479668932,1.0
958,4049,0.8404583506171949,1.0
958,4067,0.7225526035394968,1.0
958,5594,0.36484314693521747,1.0
958,5743,0.9930014566248344,1.0
958,7186,0.8233949175667568,1.0
958,7189,0.8274973902021938,1.0
958,8915,0.7132689980452064,1.0
958,10598,0.554004160105404,1.0
958,84909,0.5662873426030167,1.0
960,43,0.45550270232709805,1.0
960,176,0.6289004440065279,1.0
960,348,0.582242858625298,1.0
960,999,0.5473581010322751,1.0
960,3082,0.5422284848841248,1.0
960,3383,0.4158366651760747,1.0
960,3458,0.6521843889474281,1.0
960,3552,0.6051261706874433,1.0
960,3558,0.4889777017089098,1.0
960,3664,0.5001294229809348,1.0
960,3932,0.5061441157243531,1.0
960,4311,0.49790110567122625,1.0
960,4323,0.47445877007349857,1.0
960,6317,0.45998296646608877,1.0
960,6714,0.45296950686195037,1.0
960,7130,0.4014698407978108,1.0
960,10855,0.6423397018124217,1.0
960,29116,0.6199677943352085,1.0
960,57332,0.47508730630403334,1.0
966,920,0.6304845918955483,1.0
975,921,0.5346196668185998,1.0
975,947,0.5999159683666219,1.0
983,596,0.3873666461786294,1.0
983,780,0.5921562180115115,1.0
983,1019,0.2330430992173242,1.0
983,1026,0.514466672581126,1.0
983,3005,0.5531961346763647,1.0
983,7299,0.5258832374594389,1.0
983,9133,0.251887077897762,1.0
983,64689,0.6815776176077828,1.0
993,5111,0.3919854944725286,1.0
994,983,0.2836142409924546,1.0
995,1017,0.5856670788596533,1.0
995,4145,0.4312424625968977,1.0
995,7465,0.6608687236350453,1.0
1017,595,0.3153830755446725,1.0
1017,672,0.5915902210464146,1.0
1017,995,0.5465219707869016,1.0
1017,1869,0.5633845218374419,1.0
1017,3005,0.5054581657657239,1.0
1017,4145,0.6283429581957152,1.0
1017,4869,0.47285243243851405,1.0
1017,5934,0.3837708783370001,1.0
1017,6232,0.49844475874883143,1.0
1017,6898,0.4563395706063202,1.0
1017,7299,0.45669374783906497,1.0
1017,7349,0.5049873342695191,1.0
1017,8317,0.38823010957390736,1.0
1019,1026,0.585929639035912,1.0
1020,273,0.2682671395331931,1.0
1020,2048,0.5501531529050342,1.0
1020,3630,0.35185332272339614,1.0
1020,5879,0.39625562910019607,1.0
1020,6714,0.6288802803800065,1.0
1020,7157,0.6733127940181309,1.0
1020,80761,0.4469079189191719,1.0
1022,4143,0.4817585336664159,1.0
1022,5111,0.20425772556212018,1.0
1026,472,0.5080493943767885,1.0
1026,596,0.3023720779195277,1.0
1026,672,0.04802374466615132,1.0
1026,947,0.4283727307408228,1.0
1026,998,0.18076299485725789,1.0
1026,999,0.5757324536986423,1.0
1026,1027,0.39570769489407825,1.0
1026,1028,0.6330693317319653,1.0
1026,1119,0.42632914826574064,1.0
1026,1545,0.461661184700661,1.0
1026,1950,0.4711817505434912,1.0
1026,3558,0.537490353839829,1.0
1026,3569,0.448751136576928,1.0
1026,4507,0.6098070700511917,1.0
1026,5747,0.5393600962654154,1.0
1026,5829,0.7565670058817112,1.0
1026,5894,0.29358242280823693,1.0
1026,5900,0.9420651776903688,1.0
1026,6280,0.7053924416986566,1.0
1026,6502,0.15930925435035426,1.0
1026,6900,0.5996929165603875,1.0
1026,11258,0.2501224644735456,1.0
1026,51014,0.6286071477616968,1.0
1026,51083,0.5234786192501754,1.0
1027,1017,0.4479986248911443,1.0
1027,2120,0.835246626598954,1.0
1027,9032,0.8692142985612981,1.0
1154,100,0.5229032162322147,1.0
1154,185,0.7216217839186954,1.0
1154,186,0.7845873068731175,1.0
1154,248,0.7373579826473369,1.0
1154,327,0.3695493519583776,1.0
1154,412,0.5422810344692697,1.0
1154,860,0.5999081854180365,1.0
1154,920,0.661648531549174,1.0
1154,959,0.7714393320415738,1.0
1154,1113,0.6998180598180737,1.0
1154,1356,0.5288145399021692,1.0
1154,1384,0.6507510644402165,1.0
1154,1555,0.7023016923689679,1.0
1154,1644,0.7187073282364425,1.0
1154,1950,0.7771397004342259,1.0
1154,2006,0.36370651865014625,1.0
1154,2056,0.6512210036425307,1.0
1154,2821,0.6453879067005064,1.0
1154,2896,0.366580861833532,1.0
1154,3034,0.5630744756969246,1.0
1154,3146,0.604492670924571,1.0
1154,3162,0.5088388576654022,1.0
1154,3309,0.37631763146153424,1.0
1154,3320,0.3623505145296071,1.0
1154,3552,0.428431003492483,1.0
1154,3553,0.49712968128572294,1.0
1154,3586,0.7225312324317837,1.0
1154,3606,0.7216963821959084,1.0
1154,3643,0.5604602217481749,1.0
1154,3652,0.8122755915234653,1.0
1154,3659,0.4615144450189805,1.0
1154,4023,0.698286555046267,1.0
1154,4524,0.5297341406638253,1.0
1154,4617,0.5989050074860894,1.0
1154,4929,0.6000382931017573,1.0
1154,5018,0.2838425617306716,1.0
1154,5327,0.46289597317506737,1.0
1154,5340,0.5980443358367875,1.0
1154,5354,0.5541355580267018,1.0
1154,5625,0.515638535321121,1.0
1154,5915,0.7432277611582729,1.0
1154,6347,0.7799938968618805,1.0
1154,6574,0.300948784246154,1.0
1154,6638,0.6555422965042395,1.0
1154,6750,0.5611959912523798,1.0
1154,6774,0.7034168352150925,1.0
1154,6776,0.6913856244961406,1.0
1154,6778,0.6511609661258894,1.0
1154,6900,0.6039066565143868,1.0
1154,6999,0.5664141745793125,1.0
1154,7150,0.5140976960170691,1.0
1154,7157,0.24884222005295292,1.0
1154,7299,0.6205201001128142,1.0
1154,7421,0.6909798954491335,1.0
1154,8065,0.518902450350793,1.0
1154,9846,0.4303293959099781,1.0
1154,10763,0.5094540304091032,1.0
1184,539,0.5501316725524233,1.0
1184,1182,0.5097350585486129,1.0
1312,7054,0.5919746348139309,1.0
1326,2048,0.3824135062037977,1.0
1326,3558,0.6658478806700818,1.0
1326,54677,0.320552533419607,1.0
1362,2048,0.7718016661092378,1.0
1363,1154,0.5972227043686092,1.0
1363,1365,0.4510585204185996,1.0
1363,3458,0.6003657511655986,1.0
1374,1376,0.5597346330325036,1.0
1374,5465,0.49407213886116697,1.0
1386,3630,0.5582973908476185,1.0
1398,867,0.8022928060290091,1.0
1398,1950,0.9060377299329114,1.0
1398,1956,0.48831119272747386,1.0
1398,1977,0.5431539116464922,1.0
1398,4205,0.4441018881024766,1.0
1398,4322,0.6131052318192298,1.0
1398,4914,0.737228266457048,1.0
1398,5829,0.6541665340659681,1.0
1398,5879,0.5132282881743779,1.0
1398,6347,0.8815547269139632,1.0
1398,7099,0.33626094828813835,1.0
1431,539,0.2854786651033733,1.0
1440,53,0.6059682218325309,1.0
1440,539,0.3594136987711972,1.0
1440,2048,0.679936969113468,1.0
1440,2056,0.5479302010607492,1.0
1440,3552,0.6107178545027133,1.0
1440,3565,0.6662940927998022,1.0
1440,3674,0.44245703809670384,1.0
1440,3716,0.5919032711272575,1.0
1445,3932,0.716286197176708,1.0
1445,5052,0.28772717257579006,1.0
1445,5829,0.4198205455857878,1.0
1445,10657,0.40715871119185454,1.0
1445,55034,0.5834389509597837,1.0
1452,1499,0.4648828147718935,1.0
1452,4193,0.5810473847080726,1.0
1454,1499,0.4923851415723916,1.0
1468,462,0.37107069746772453,1.0
1468,2244,0.49666927264379596,1.0
1468,3146,0.6302069844270967,1.0
1468,5054,0.539391299454841,1.0
1468,5340,0.37875075216011495,1.0
1487,1488,0.5847213900817898,1.0
1490,2523,0.43094578729426414,1.0
1490,4087,0.5014383390608071,1.0
1490,4313,0.2881664457083841,1.0
1490,10561,0.5624635663482733,1.0
1490,29116,0.37312260082081483,1.0
1493,942,0.4582738345163704,1.0
1493,3458,0.639316604137003,1.0
1493,3559,0.6439131748411445,1.0
1493,3565,0.541077545277962,1.0
1493,3630,0.5157172558091088,1.0
1493,5788,0.7175604542368417,1.0
1493,7020,0.5615252662804648,1.0
1493,50943,0.732856986785256,1.0
1509,351,0.49285462332532853,1.0
1509,1950,0.648980250230734,1.0
1509,4074,0.5282323907356679,1.0
1509,4170,0.4151289841698296,1.0
1509,5664,0.5350333885625813,1.0
1509,6120,0.7591766984672355,1.0
1513,1514,0.48797203601772826,1.0
1525,833,0.42795047455922813,1.0
1525,1555,0.573304288533853,1.0
1525,2042,0.5826133959456297,1.0
1528,5447,0.2817345766008271,1.0
1537,7386,0.38105071002623336,1.0
1537,9001,0.5408640877208829,1.0
1543,405,0.5502675684701098,1.0
1543,1154,0.5223082553812326,1.0
1543,2944,0.25525870856604316,1.0
1543,4485,0.6569089196667668,1.0
1543,7157,0.5030667122572786,1.0
1543,7306,0.5948641913124113,1.0
1543,7515,0.43116585884328185,1.0
1543,27306,0.4392242786060517,1.0
1604,3558,0.5250373131801986,1.0
1611,2261,0.445425016763807,1.0
1611,10326,0.7086065522867573,1.0
1611,22839,0.30367991278164086,1.0
1616,546,0.6251737893241198,1.0
1616,841,0.5303169519804084,1.0
1616,5371,0.874270838267869,1.0
1616,7341,0.2396767220119556,1.0
1622,3376,0.5778943843050988,1.0
1633,1644,0.49162633869225936,1.0
1643,7508,0.5193226501234692,1.0
1645,10170,0.4244430627230059,1.0
1647,7157,0.08044306393245054,1.0
1649,467,0.43108826010254353,1.0
1649,947,0.45244015101258334,1.0
1649,1401,0.5286908852505001,1.0
1649,1437,0.3247482859080921,1.0
1649,1440,0.49524673965582716,1.0
1649,3123,0.4218106169321477,1.0
1677,1000,0.43649777795986666,1.0
1719,539,0.4114169104422017,1.0
1719,3045,0.4798611608281247,1.0
1719,4437,0.5284137570043098,1.0
1719,6667,0.6484390029583993,1.0
1719,8349,0.5167002497890612,1.0
